run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR594303	SAMEA2621278	ERX552253	PRJEB1788	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594303/ERR594303_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594303/ERR594303_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594303/ANB_ACNIOSF_6_1_C08PCACXX.IND11.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594303/ANB_ACNIOSF_6_2_C08PCACXX.IND11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594303	
ERR594305	SAMEA2622677	ERX552242	PRJEB1788	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594305/ERR594305_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594305/ERR594305_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594305/ANB_ADIIOSF_3_1_C0URUACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594305/ANB_ADIIOSF_3_2_C0URUACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594305	
ERR594306	SAMEA2622658	ERX552238	PRJEB1788	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594306/ERR594306_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594306/ERR594306_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594306/ANB_ACSIOSF_1_1_C0URUACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594306/ANB_ACSIOSF_1_2_C0URUACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594306	
ERR594309	SAMEA2622676	ERX552265	PRJEB1788	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594309/ERR594309_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594309/ERR594309_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594309/ANB_ADHIOSF_3_1_C0URMACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594309/ANB_ADHIOSF_3_2_C0URMACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594309	
ERR594313	SAMEA2620979	ERX552270	PRJEB1788	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594313/ERR594313_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594313/ERR594313_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594313/ANB_ABRIOSF_3_1_C06Y9ACXX.IND6.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594313/ANB_ABRIOSF_3_2_C06Y9ACXX.IND6.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594313	
ERR594316	SAMEA2619531	ERX552251	PRJEB1788	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594316/ERR594316_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594316/ERR594316_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594316/ANB_ABAIOSF_3_1_D074KACXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594316/ANB_ABAIOSF_3_2_D074KACXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594316	
ERR594317	SAMEA2619531	ERX552248	PRJEB1788	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594317/ERR594317_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594317/ERR594317_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594317/ANB_ABAIOSF_1_1_C177WACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594317/ANB_ABAIOSF_1_2_C177WACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594317	
ERR594318	SAMEA2621020	ERX552302	PRJEB1788	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594318/ERR594318_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594318/ERR594318_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594318/ANB_ABXIOSF_6_1_C06Y9ACXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594318/ANB_ABXIOSF_6_2_C06Y9ACXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594318	
ERR594320	SAMEA2620861	ERX552286	PRJEB1788	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594320/ERR594320_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594320/ERR594320_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594320/ANB_ABPIOSF_4_1_C077RACXX.IND4.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594320/ANB_ABPIOSF_4_2_C077RACXX.IND4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594320	
ERR594325	SAMEA2620980	ERX552261	PRJEB1788	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594325/ERR594325_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594325/ERR594325_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594325/ANB_ABQIOSF_5_1_C077RACXX.IND2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594325/ANB_ABQIOSF_5_2_C077RACXX.IND2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594325	
ERR594328	SAMEA2619888	ERX552240	PRJEB1788	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594328/ERR594328_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594328/ERR594328_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594328/ANB_ABGIOSF_1_1_C077RACXX.IND10.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594328/ANB_ABGIOSF_1_2_C077RACXX.IND10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594328	
ERR594331	SAMEA2621101	ERX552300	PRJEB1788	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594331/ERR594331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594331/ERR594331_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594331/ANB_ACCIOSF_4_1_D0EFNACXX.IND10.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594331/ANB_ACCIOSF_4_2_D0EFNACXX.IND10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594331	
ERR594334	SAMEA2619935	ERX552247	PRJEB1788	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594334/ERR594334_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594334/ERR594334_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594334/ANB_ABDIOSF_4_1_D074KACXX.IND4.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594334/ANB_ABDIOSF_4_2_D074KACXX.IND4.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594334	
ERR594335	SAMEA2621076	ERX552298	PRJEB1788	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594335/ERR594335_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594335/ERR594335_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594335/ANB_ACBIOSF_3_1_D0EFNACXX.IND2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594335/ANB_ACBIOSF_3_2_D0EFNACXX.IND2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594335	
ERR594337	SAMEA2622737	ERX552281	PRJEB1788	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594337/ERR594337_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594337/ERR594337_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594337/ANB_ADDIOSF_2_1_C0URUACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594337/ANB_ADDIOSF_2_2_C0URUACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594337	
ERR594338	SAMEA2622801	ERX552284	PRJEB1788	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594338/ERR594338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594338/ERR594338_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594338/ANB_ADQIOSF_7_1_D1122ACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594338/ANB_ADQIOSF_7_2_D1122ACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594338	
ERR594343	SAMEA2622800	ERX552239	PRJEB1788	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594343/ERR594343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594343/ERR594343_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594343/ANB_ADNIOSF_8_1_D1122ACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594343/ANB_ADNIOSF_8_2_D1122ACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594343	
ERR594346	SAMEA2620106	ERX552263	PRJEB1788	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594346/ERR594346_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594346/ERR594346_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594346/ANB_ABKIOSF_2_1_C077RACXX.IND12.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594346/ANB_ABKIOSF_2_2_C077RACXX.IND12.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594346	
ERR2750827	SAMEA2622112	ERX2763881	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2750827/ERR2750827_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2750827/ERR2750827_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750827/BXT_AAAOSW_3_1_C9L4AACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2750827/BXT_AAAOSW_3_2_C9L4AACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/007/ERR2750827	
ERR2752147	SAMEA2621010	ERX2765193	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2752147/ERR2752147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2752147/ERR2752147_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752147/APX_ACKOSW_4_1_CAWJVACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752147/APX_ACKOSW_4_2_CAWJVACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/007/ERR2752147	
ERR2752156	SAMEA2621416	ERX2765202	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/006/ERR2752156/ERR2752156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/006/ERR2752156/ERR2752156_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752156/APX_ADVOSW_3_1_CAP13ACXX.IND14_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752156/APX_ADVOSW_3_2_CAP13ACXX.IND14_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/006/ERR2752156	
ERR2752143	SAMEA2621448	ERX2765189	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2752143/ERR2752143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2752143/ERR2752143_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752143/APX_AAPOSW_1_1_CAWJVACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752143/APX_AAPOSW_1_2_CAWJVACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/003/ERR2752143	
ERR2752146	SAMEA2621010	ERX2765192	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/006/ERR2752146/ERR2752146_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/006/ERR2752146/ERR2752146_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752146/APX_ACKOSDA_3_1_CBHALACXX.IND42_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752146/APX_ACKOSDA_3_2_CBHALACXX.IND42_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/006/ERR2752146	
ERR2752158	SAMEA2621528	ERX2765204	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2752158/ERR2752158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/008/ERR2752158/ERR2752158_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752158/APX_AEBOSW_4_1_CAP13ACXX.IND16_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752158/APX_AEBOSW_4_2_CAP13ACXX.IND16_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/008/ERR2752158	
ERR2752149	SAMEA2621300	ERX2765195	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2752149/ERR2752149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/009/ERR2752149/ERR2752149_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752149/APX_ACQOSDA_1_1_CBHALACXX.IND43_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752149/APX_ACQOSDA_1_2_CBHALACXX.IND43_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/009/ERR2752149	
ERR2752163	SAMEA2623327	ERX2765209	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2752163/ERR2752163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2752163/ERR2752163_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752163/APX_AEPOSW_7_1_CAP13ACXX.IND28_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752163/APX_AEPOSW_7_2_CAP13ACXX.IND28_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/003/ERR2752163	
ERR2752150	SAMEA2621300	ERX2765196	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2752150/ERR2752150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/000/ERR2752150/ERR2752150_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752150/APX_ACQOSW_6_1_CAWJVACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752150/APX_ACQOSW_6_2_CAWJVACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/000/ERR2752150	
ERR2752153	SAMEA2620120	ERX2765199	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2752153/ERR2752153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/003/ERR2752153/ERR2752153_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752153/APX_ADKOSW_1_1_CAP13ACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752153/APX_ADKOSW_1_2_CAP13ACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/003/ERR2752153	
ERR2752164	SAMEA2623403	ERX2765210	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2752164/ERR2752164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/004/ERR2752164/ERR2752164_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752164/APX_AESOSW_8_1_CAP13ACXX.IND31_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752164/APX_AESOSW_8_2_CAP13ACXX.IND31_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/004/ERR2752164	
ERR2752155	SAMEA2620824	ERX2765201	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/005/ERR2752155/ERR2752155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/005/ERR2752155/ERR2752155_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752155/APX_ADTOSW_1_1_CBA4RACXX.IND13_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752155/APX_ADTOSW_1_2_CBA4RACXX.IND13_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/005/ERR2752155	
ERR321018	SAMEA2591119	ERX294151	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR321/ERR321018/ERR321018.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR321/ERR321018/APX_AABOTM_GG5OOC102.RLMID10.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR321/ERR321018	
ERR2752157	SAMEA2621502	ERX2765203	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2752157/ERR2752157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/007/ERR2752157/ERR2752157_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752157/APX_AEAOSW_2_1_CBA4RACXX.IND15_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752157/APX_AEAOSW_2_2_CBA4RACXX.IND15_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/007/ERR2752157	
ERR594352	SAMEA2619686	ERX552325	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594352/ERR594352_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594352/ERR594352_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594352/APX_AACOSW_5_1_C0C2AACXX.IND11_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594352/APX_AACOSW_5_2_C0C2AACXX.IND11_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594352	
ERR2752161	SAMEA2622517	ERX2765207	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2752161/ERR2752161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR275/001/ERR2752161/ERR2752161_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752161/APX_AELOSW_6_1_CAP13ACXX.IND25_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR275/ERR2752161/APX_AELOSW_6_2_CAP13ACXX.IND25_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR275/001/ERR2752161	
ERR594360	SAMEA2619854	ERX552360	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594360/ERR594360_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594360/ERR594360_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594360/APX_ABVOSW_8_1_D11VRACXX.IND4_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594360/APX_ABVOSW_8_2_D11VRACXX.IND4_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594360	
ERR594353	SAMEA2621085	ERX552346	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594353/ERR594353_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594353/ERR594353_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594353/APX_ABNOSW_8_1_D11VRACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594353/APX_ABNOSW_8_2_D11VRACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594353	
ERR594363	SAMEA2620094	ERX552359	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594363/ERR594363_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594363/ERR594363_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594363/APX_ACFOSW_7_1_D11UHACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594363/APX_ACFOSW_7_2_D11UHACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594363	
ERR594354	SAMEA2621213	ERX552347	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594354/ERR594354_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594354/ERR594354_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594354/APX_ABROSW_2_1_C0URDACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594354/APX_ABROSW_2_2_C0URDACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594354	
ERR594364	SAMEA2621151	ERX552365	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594364/ERR594364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594364/ERR594364_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594364/APX_ABQOSW_7_1_D11VRACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594364/APX_ABQOSW_7_2_D11VRACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594364	
ERR594355	SAMEA2621229	ERX552344	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594355/ERR594355_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594355/ERR594355_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594355/APX_ABSOSW_2_1_C0URDACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594355/APX_ABSOSW_2_2_C0URDACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594355	
ERR594367	SAMEA2620227	ERX552366	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594367/ERR594367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594367/ERR594367_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594367/APX_AAIOSW_8_1_C084LACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594367/APX_AAIOSW_8_2_C084LACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594367	
ERR594356	SAMEA2620078	ERX552306	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594356/ERR594356_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594356/ERR594356_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594356/APX_ACEOSW_7_1_D11UHACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594356/APX_ACEOSW_7_2_D11UHACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594356	
ERR594372	SAMEA2620227	ERX552318	PRJEB4419	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594372/ERR594372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR594/ERR594372/ERR594372_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594372/APX_AAIOSW_4_1_D0745ACXX.IND12_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR594/ERR594372/APX_AAIOSW_4_2_D0745ACXX.IND12_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR594/ERR594372	
