tara_barcode_num	sra_acc_num	sra_biosample_acc_num	sra_run_acc_num	sra_exp_acc_num	sra_study_acc_num	biosample_acc_num	ena_acc_num	tara_station	env_ontology	latitude	longitude	date_time	size_low_thresh	size_high_thresh	ocean_id	longhurst_code	longhurst_biome	bathy_depth	dist_to_coastline	depth	depth_min	depth_max	temperature	salinity	density	chl_a	dO2	DIN	NO2	FeT	PO4	SiO2
TARA_Y100001972	ERS492646	SAMEA2622656	ERR594292	ERX552250	PRJEB1788	SAMEA2622656	ERS492646	TARA_122	[SRF] surface water layer (ENVO:00010504)	-8.969	-139.338	2011-07-26	0.1	0.22	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	5	3	7	26.60467	35.37032	23.122935	0.177137	187.07695	5.456	0.11925	2.316e-6	0.56795	2.1905
TARA_Y100001978	ERS492648	SAMEA2622658	ERR594306	ERX552238	PRJEB1788	SAMEA2622658	ERS492648	TARA_122	[SRF] surface water layer (ENVO:00010504)	-8.969	-139.338	2011-07-26	0.45	0.8	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	5	3	7	26.60467	35.37032	23.122935	0.177137	187.07695	5.456	0.11925	2.316e-6	0.56795	2.1905
TARA_R100000657	ERS492657	SAMEA2622667	ERR599380	ERX556311	PRJEB4419	SAMEA2622667	ERS492657	TARA_122	[SRF] surface water layer (ENVO:00010504)	-8.969	-139.338	2011-07-26	<0.22	0.22	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	5	3	7	26.60467	35.37032	23.122935	0.177137	187.07695	5.456	0.11925	2.316e-6	0.56795	2.1905
TARA_B100001115	ERS492642	SAMEA2622652	ERR598992	ERX555947	PRJEB1787	SAMEA2622652	ERS492642	TARA_122	[SRF] surface water layer (ENVO:00010504)	-8.969	-139.338	2011-07-26	0.22	3	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	5	3	7	26.60467	35.37032	23.122935	0.177137	187.07695	5.456	0.11925	2.316e-6	0.56795	2.1905
TARA_N000001952	ERS492719	SAMEA2657064	ERR1726700	ERX1796583	PRJEB4352	SAMEA2657064	ERS492719	TARA_122	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-8.969	-139.338	2011-07-26	20	180	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	115	112	117	24.661385	36.101175	24.284300000000002	0.199886	178.3692	2.67775	0.092792	2.316e-6	0.582933	1.907042
TARA_N000001950	ERS492723	SAMEA2657026	ERR1726717	ERX1796868	PRJEB4352	SAMEA2657026	ERS492723	TARA_122	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-8.969	-139.338	2011-07-26	5	20	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	115	112	117	24.810235	36.04198	24.191625	0.189038	178.5269	2.67775	0.092792	2.316e-6	0.582933	1.907042
TARA_N000001948	ERS492708	SAMEA2622699	ERR868425	ERX948085	PRJEB4352	SAMEA2622699	ERS492708	TARA_122	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-8.969	-139.338	2011-07-26	0.8	5	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	115	112	117	24.661385	36.101175	24.284300000000002	0.199886	178.3692	2.67775	0.092792	2.316e-6	0.582933	1.907042
TARA_N000001954	ERS492715	SAMEA2657075	ERR1726922	ERX1796837	PRJEB4352	SAMEA2657075	ERS492715	TARA_122	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-8.969	-139.338	2011-07-26	180	2000	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	115	112	117	24.661385	36.101175	24.284300000000002	0.199886	178.3692	2.67775	0.092792	2.316e-6	0.582933	1.907042
TARA_N000001946	ERS492706	SAMEA2622697	ERR4691712	ERX4612821	PRJEB4352	SAMEA2622697	ERS492706	TARA_122	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-8.969	-139.338	2011-07-26	0.8	>0.8	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	115	112	117	24.661385	36.101175	24.284300000000002	0.199886	178.3692	2.67775	0.092792	2.316e-6	0.582933	1.907042
TARA_N000001952	ERS492719	SAMEA2657064	ERR1726606	ERX1796885	PRJEB4352	SAMEA2657064	ERS492719	TARA_122	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-8.969	-139.338	2011-07-26	20	180	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	115	112	117	24.661385	36.101175	24.284300000000002	0.199886	178.3692	2.67775	0.092792	2.316e-6	0.582933	1.907042
TARA_N000001954	ERS492715	SAMEA2657075	ERR1726826	ERX1796892	PRJEB4352	SAMEA2657075	ERS492715	TARA_122	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-8.969	-139.338	2011-07-26	180	2000	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	115	112	117	24.661385	36.101175	24.284300000000002	0.199886	178.3692	2.67775	0.092792	2.316e-6	0.582933	1.907042
TARA_N000001950	ERS492723	SAMEA2657026	ERR1726959	ERX1796522	PRJEB4352	SAMEA2657026	ERS492723	TARA_122	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-8.969	-139.338	2011-07-26	5	20	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	115	112	117	24.810235	36.04198	24.191625	0.189038	178.5269	2.67775	0.092792	2.316e-6	0.582933	1.907042
TARA_N000001946	ERS492706	SAMEA2622697	ERR4691711	ERX4612820	PRJEB4352	SAMEA2622697	ERS492706	TARA_122	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-8.969	-139.338	2011-07-26	0.8	>0.8	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	115	112	117	24.661385	36.101175	24.284300000000002	0.199886	178.3692	2.67775	0.092792	2.316e-6	0.582933	1.907042
TARA_N000001948	ERS492708	SAMEA2622699	ERR868419	ERX947990	PRJEB4352	SAMEA2622699	ERS492708	TARA_122	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-8.969	-139.338	2011-07-26	0.8	5	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	115	112	117	24.661385	36.101175	24.284300000000002	0.199886	178.3692	2.67775	0.092792	2.316e-6	0.582933	1.907042
TARA_Y100001973	ERS492703	SAMEA2622694	ERR594284	ERX552279	PRJEB1788	SAMEA2622694	ERS492703	TARA_122	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-8.969	-139.338	2011-07-26	0.1	0.22	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	115	112	117	24.661385	36.101175	24.284300000000002	0.199886	178.3692	2.67775	0.092792	2.316e-6	0.582933	1.907042
TARA_Y100001970	ERS492704	SAMEA2622695	ERR594304	ERX552243	PRJEB1788	SAMEA2622695	ERS492704	TARA_122	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-8.969	-139.338	2011-07-26	0.22	0.45	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	115	112	117	24.661385	36.101175	24.284300000000002	0.199886	178.3692	2.67775	0.092792	2.316e-6	0.582933	1.907042
TARA_Y100001968	ERS492705	SAMEA2622696	ERR594301	ERX552275	PRJEB1788	SAMEA2622696	ERS492705	TARA_122	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-8.969	-139.338	2011-07-26	0.45	0.8	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	115	112	117	24.661385	36.101175	24.284300000000002	0.199886	178.3692	2.67775	0.092792	2.316e-6	0.582933	1.907042
TARA_R100000664	ERS492714	SAMEA2622705	ERR599377	ERX556337	PRJEB4419	SAMEA2622705	ERS492714	TARA_122	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-8.969	-139.338	2011-07-26	<0.22	0.22	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	115	112	117	24.661385	36.101175	24.284300000000002	0.199886	178.3692	2.67775	0.092792	2.316e-6	0.582933	1.907042
TARA_B100000700	ERS492699	SAMEA2622690	ERR598948	ERX555932	PRJEB1787	SAMEA2622690	ERS492699	TARA_122	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	-8.969	-139.338	2011-07-26	0.22	3	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	115	112	117	24.661385	36.101175	24.284300000000002	0.199886	178.3692	2.67775	0.092792	2.316e-6	0.582933	1.907042
TARA_N000002010	ERS492686	SAMEA2622679	ERR873959	ERX953564	PRJEB4352	SAMEA2622679	ERS492686	TARA_122	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-8.969	-139.338	2011-07-26	0.8	3	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	600	598	602	7.133995	34.5789	27.07634	0	40.6107	6.207147837	0.087558472	2.316e-6	2.7972302436828613	51.25746536254883
TARA_N000002010	ERS492686	SAMEA2622679	ERR873968	ERX953570	PRJEB4352	SAMEA2622679	ERS492686	TARA_122	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-8.969	-139.338	2011-07-26	0.8	3	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	600	598	602	7.133995	34.5789	27.07634	0	40.6107	6.207147837	0.087558472	2.316e-6	2.7972302436828613	51.25746536254883
TARA_Y100001947	ERS492685	SAMEA2622678	ERR594322	ERX552293	PRJEB1788	SAMEA2622678	ERS492685	TARA_122	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-8.969	-139.338	2011-07-26	0.45	0.8	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	600	598	602	7.133995	34.5789	27.07634	0	40.6107	6.207147837	0.087558472	2.316e-6	2.7972302436828613	51.25746536254883
TARA_Y100001949	ERS492684	SAMEA2622677	ERR594305	ERX552242	PRJEB1788	SAMEA2622677	ERS492684	TARA_122	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-8.969	-139.338	2011-07-26	0.22	0.45	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	600	598	602	7.133995	34.5789	27.07634	0	40.6107	6.207147837	0.087558472	2.316e-6	2.7972302436828613	51.25746536254883
TARA_Y100001951	ERS492683	SAMEA2622676	ERR594309	ERX552265	PRJEB1788	SAMEA2622676	ERS492683	TARA_122	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-8.969	-139.338	2011-07-26	0.1	0.22	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	600	598	602	7.133995	34.5789	27.07634	0	40.6107	6.207147837	0.087558472	2.316e-6	2.7972302436828613	51.25746536254883
TARA_R100000687	ERS492692	SAMEA2622685	ERR599341	ERX556345	PRJEB4419	SAMEA2622685	ERS492692	TARA_122	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-8.969	-139.338	2011-07-26	<0.22	0.22	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	600	598	602	7.133995	34.5789	27.07634	0	40.6107	6.207147837	0.087558472	2.316e-6	2.7972302436828613	51.25746536254883
TARA_R100000687	ERS492692	SAMEA2622685	ERR2752151	ERX2765197	PRJEB4419	SAMEA2622685	ERS492692	TARA_122	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-8.969	-139.338	2011-07-26	<0.22	0.22	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	600	598	602	7.133995	34.5789	27.07634	0	40.6107	6.207147837	0.087558472	2.316e-6	2.7972302436828613	51.25746536254883
TARA_B100000678	ERS492680	SAMEA2622673	ERR598999	ERX556047	PRJEB1787	SAMEA2622673	ERS492680	TARA_122	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-8.969	-139.338	2011-07-26	0.22	3	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	600	598	602	7.133995	34.5789	27.07634	0	40.6107	6.207147837	0.087558472	2.316e-6	2.7972302436828613	51.25746536254883
TARA_B100000678	ERS492680	SAMEA2622673	ERR599033	ERX555936	PRJEB1787	SAMEA2622673	ERS492680	TARA_122	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-8.969	-139.338	2011-07-26	0.22	3	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	600	598	602	7.133995	34.5789	27.07634	0	40.6107	6.207147837	0.087558472	2.316e-6	2.7972302436828613	51.25746536254883
TARA_B100000678	ERS492680	SAMEA2622673	ERR599083	ERX555981	PRJEB1787	SAMEA2622673	ERS492680	TARA_122	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-8.969	-139.338	2011-07-26	0.22	3	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	600	598	602	7.133995	34.5789	27.07634	0	40.6107	6.207147837	0.087558472	2.316e-6	2.7972302436828613	51.25746536254883
TARA_B100000678	ERS492680	SAMEA2622673	ERR599096	ERX556013	PRJEB1787	SAMEA2622673	ERS492680	TARA_122	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	-8.969	-139.338	2011-07-26	0.22	3	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	2222	3581.625340745313	600	598	602	7.133995	34.5789	27.07634	0	40.6107	6.207147837	0.087558472	2.316e-6	2.7972302436828613	51.25746536254883
TARA_N000001994	ERS492751	SAMEA2657109	ERR1726522	ERX1796605	PRJEB4352	SAMEA2657109	ERS492751	TARA_123	[SRF] surface water layer (ENVO:00010504)	-8.879	-140.304	2011-07-31	5	20	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	1412	3521.014430135014	5	3	7	26.586685	35.3551	23.11712	0.181215	189.6701	4.9015	0.14425	2.277e-6	0.53495	2.2205
TARA_N000001998	ERS492757	SAMEA2657005	ERR1726561	ERX1796836	PRJEB4352	SAMEA2657005	ERS492757	TARA_123	[SRF] surface water layer (ENVO:00010504)	-8.879	-140.304	2011-07-31	180	2000	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	1412	3521.014430135014	5	3	7	26.586685	35.3551	23.11712	0.181215	189.6701	4.9015	0.14425	2.277e-6	0.53495	2.2205
TARA_N000001998	ERS492757	SAMEA2657005	ERR1726770	ERX1796596	PRJEB4352	SAMEA2657005	ERS492757	TARA_123	[SRF] surface water layer (ENVO:00010504)	-8.879	-140.304	2011-07-31	180	2000	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	1412	3521.014430135014	5	3	7	26.586685	35.3551	23.11712	0.181215	189.6701	4.9015	0.14425	2.277e-6	0.53495	2.2205
TARA_N000001996	ERS492763	SAMEA2656975	ERR1726721	ERX1796524	PRJEB4352	SAMEA2656975	ERS492763	TARA_123	[SRF] surface water layer (ENVO:00010504)	-8.879	-140.304	2011-07-31	20	180	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	1412	3521.014430135014	5	3	7	26.586685	35.3551	23.11712	0.181215	189.6701	4.9015	0.14425	2.277e-6	0.53495	2.2205
TARA_N000001972	ERS492742	SAMEA2622719	ERR1726762	ERX1796627	PRJEB4352	SAMEA2622719	ERS492742	TARA_123	[SRF] surface water layer (ENVO:00010504)	-8.879	-140.304	2011-07-31	0.8	>0.8	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	1412	3521.014430135014	5	3	7	26.586685	35.3551	23.11712	0.181215	189.6701	4.9015	0.14425	2.277e-6	0.53495	2.2205
TARA_N000001992	ERS492740	SAMEA2622717	ERR868466	ERX948029	PRJEB4352	SAMEA2622717	ERS492740	TARA_123	[SRF] surface water layer (ENVO:00010504)	-8.879	-140.304	2011-07-31	0.8	5	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	1412	3521.014430135014	5	3	7	26.586685	35.3551	23.11712	0.181215	189.6701	4.9015	0.14425	2.277e-6	0.53495	2.2205
TARA_N000001992	ERS492740	SAMEA2622717	ERR868469	ERX948074	PRJEB4352	SAMEA2622717	ERS492740	TARA_123	[SRF] surface water layer (ENVO:00010504)	-8.879	-140.304	2011-07-31	0.8	5	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	1412	3521.014430135014	5	3	7	26.586685	35.3551	23.11712	0.181215	189.6701	4.9015	0.14425	2.277e-6	0.53495	2.2205
TARA_N000001996	ERS492763	SAMEA2656975	ERR1726622	ERX1796866	PRJEB4352	SAMEA2656975	ERS492763	TARA_123	[SRF] surface water layer (ENVO:00010504)	-8.879	-140.304	2011-07-31	20	180	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	1412	3521.014430135014	5	3	7	26.586685	35.3551	23.11712	0.181215	189.6701	4.9015	0.14425	2.277e-6	0.53495	2.2205
TARA_N000001972	ERS492742	SAMEA2622719	ERR1726913	ERX1796773	PRJEB4352	SAMEA2622719	ERS492742	TARA_123	[SRF] surface water layer (ENVO:00010504)	-8.879	-140.304	2011-07-31	0.8	>0.8	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	1412	3521.014430135014	5	3	7	26.586685	35.3551	23.11712	0.181215	189.6701	4.9015	0.14425	2.277e-6	0.53495	2.2205
TARA_N000001994	ERS492751	SAMEA2657109	ERR1726961	ERX1796931	PRJEB4352	SAMEA2657109	ERS492751	TARA_123	[SRF] surface water layer (ENVO:00010504)	-8.879	-140.304	2011-07-31	5	20	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	1412	3521.014430135014	5	3	7	26.586685	35.3551	23.11712	0.181215	189.6701	4.9015	0.14425	2.277e-6	0.53495	2.2205
TARA_Y100001958	ERS492738	SAMEA2622715	ERR594326	ERX552297	PRJEB1788	SAMEA2622715	ERS492738	TARA_123	[SRF] surface water layer (ENVO:00010504)	-8.879	-140.304	2011-07-31	0.22	0.45	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	1412	3521.014430135014	5	3	7	26.586685	35.3551	23.11712	0.181215	189.6701	4.9015	0.14425	2.277e-6	0.53495	2.2205
TARA_Y100001954	ERS492739	SAMEA2622716	ERR594347	ERX552262	PRJEB1788	SAMEA2622716	ERS492739	TARA_123	[SRF] surface water layer (ENVO:00010504)	-8.879	-140.304	2011-07-31	0.45	0.8	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	1412	3521.014430135014	5	3	7	26.586685	35.3551	23.11712	0.181215	189.6701	4.9015	0.14425	2.277e-6	0.53495	2.2205
TARA_R100001591	ERS492748	SAMEA2622725	ERR634968	ERX556317	PRJEB4419	SAMEA2622725	ERS492748	TARA_123	[SRF] surface water layer (ENVO:00010504)	-8.879	-140.304	2011-07-31	<0.22	0.22	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	1412	3521.014430135014	5	3	7	26.586685	35.3551	23.11712	0.181215	189.6701	4.9015	0.14425	2.277e-6	0.53495	2.2205
TARA_R100001591	ERS492748	SAMEA2622725	ERR599378	ERX556340	PRJEB4419	SAMEA2622725	ERS492748	TARA_123	[SRF] surface water layer (ENVO:00010504)	-8.879	-140.304	2011-07-31	<0.22	0.22	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	1412	3521.014430135014	5	3	7	26.586685	35.3551	23.11712	0.181215	189.6701	4.9015	0.14425	2.277e-6	0.53495	2.2205
TARA_B100000683	ERS492733	SAMEA2622710	ERR599160	ERX556126	PRJEB1787	SAMEA2622710	ERS492733	TARA_123	[SRF] surface water layer (ENVO:00010504)	-8.879	-140.304	2011-07-31	0.22	3	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	1412	3521.014430135014	5	3	7	26.586685	35.3551	23.11712	0.181215	189.6701	4.9015	0.14425	2.277e-6	0.53495	2.2205
TARA_N000002000	ERS492789	SAMEA2622744	ERR868481	ERX948023	PRJEB4352	SAMEA2622744	ERS492789	TARA_123	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	-8.879	-140.304	2011-07-31	0.8	5	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	1412	3521.014430135014	150	148	152	21.97372	35.877315	24.895825	0	158.18405	5.44175	1.46875	2.277e-6	0.6607	1.18375
TARA_N000002000	ERS492789	SAMEA2622744	ERR868360	ERX948004	PRJEB4352	SAMEA2622744	ERS492789	TARA_123	[MIX] marine epipelagic wind mixed layer (ENVO:01000061)	-8.879	-140.304	2011-07-31	0.8	5	(SPO) South Pacific Ocean [MRGID:1910]	(SPSG) South Pacific Subtropical Gyre Province, North and South [MRGID:21486]	Trades Biome	1412	3521.014430135014	150	148	152	21.97372	35.877315	24.895825	0	158.18405	5.44175	1.46875	2.277e-6	0.6607	1.18375
